"","wage","educ","exper","fulltime","hrswk","nkids","age","married","female","insurance","private","mcaid","mcare","metro","northeast","midwest","south","west","white","black","asian"
"2486",25,16,17,1,50,4,36,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"2487",28,13,30,1,35,1,46,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"2488",11,12,6,1,40,1,21,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"2489",24.05,13,29,1,40,0,45,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2490",15.4,18,15,0,18,3,35,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2491",1.14,16,38,1,52,0,57,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"2492",8.52,12,28,0,25,0,43,0,1,1,0,1,0,1,1,0,0,0,1,0,0
"2493",8,13,5,0,35,1,21,1,1,0,0,0,0,1,0,0,0,1,1,0,0
"2494",12,12,34,1,40,0,49,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2495",7,13,5,0,15,0,21,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"2496",9,16,4,1,40,0,23,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"2497",21.38,16,30,1,40,0,49,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2498",8.33,16,6,0,40,0,25,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2499",48.08,18,33,1,65,0,53,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"2500",26.92,16,5,1,50,0,24,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2501",14.25,14,50,1,40,0,68,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2502",8.25,12,27,1,40,0,42,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"2503",16,16,35,1,40,0,54,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"2504",10.76,16,15,1,50,0,34,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2505",9,12,33,0,25,0,48,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"2506",31.25,16,17,1,20,0,36,0,1,1,1,0,0,1,0,0,1,0,0,1,0
"2507",27.35,13,48,1,40,0,64,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2508",9.63,14,5,1,40,0,23,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"2509",19.23,12,41,1,40,0,56,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2510",26.49,16,17,1,45,1,36,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2511",15.48,14,17,1,40,0,34,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2512",17.2,12,32,1,40,1,47,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"2513",11.2,12,33,1,40,0,48,1,1,1,1,1,0,1,0,0,1,0,1,0,0
"2514",22.43,16,9,0,28,1,28,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"2515",34,12,26,1,40,2,41,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2516",33.5,12,19,1,40,0,34,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2517",7.5,16,11,1,40,0,30,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"2518",72.13,21,21,1,40,2,42,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2519",24.42,16,43,1,38,0,62,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2520",17.3,16,23,1,40,0,42,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2521",13.75,16,15,1,40,3,34,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"2522",10,12,25,1,40,4,40,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"2523",10.67,12,26,1,40,2,41,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2524",9.63,12,31,1,40,0,46,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"2525",20,9,14,1,45,4,25,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"2526",24.05,18,45,1,40,0,65,1,0,1,0,0,1,1,0,0,0,1,1,0,0
"2527",18,12,28,1,40,0,43,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2528",18.4,16,34,1,40,1,53,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"2529",24.03,12,29,1,40,1,44,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2530",13.93,13,44,1,40,0,60,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"2531",18.55,16,13,1,40,0,32,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"2532",19.88,16,31,1,45,0,50,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2533",20,12,30,1,40,1,45,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"2534",27.13,14,21,1,40,0,39,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2535",7.45,13,14,1,40,0,30,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"2536",13,12,15,1,25,2,30,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2537",14.43,16,41,1,52,0,60,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2538",11.5,12,37,1,40,0,52,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"2539",12.32,12,39,0,25,0,54,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"2540",26.93,21,41,0,20,0,62,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"2541",13.75,14,43,1,40,0,60,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"2542",9.5,14,5,1,40,0,23,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"2543",20.5,16,16,1,40,0,35,1,0,1,1,0,0,0,1,0,0,0,1,0,0
"2544",7.5,12,20,0,30,1,35,0,1,1,1,0,0,0,0,1,0,0,1,0,0
"2545",9.5,12,33,1,40,2,48,1,1,1,1,0,0,1,1,0,0,0,0,1,0
"2546",16.73,16,7,1,40,0,26,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2547",23.5,18,43,1,40,0,63,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2548",28.85,18,14,1,40,0,34,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2549",10,6,51,1,40,0,60,1,0,1,1,0,0,1,1,0,0,0,0,0,1
"2550",7.3,16,7,0,6,2,26,1,1,1,1,1,0,0,0,1,0,0,1,0,0
"2551",48.08,18,37,1,40,0,57,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2552",15.63,12,31,1,40,0,46,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2553",4.79,12,43,0,24,0,58,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"2554",9,12,6,0,16,0,21,0,0,1,0,1,1,1,0,0,0,1,0,0,1
"2555",12.03,14,10,1,40,0,27,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"2556",21.63,18,40,1,40,0,60,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"2557",20.5,12,22,1,40,2,37,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2558",41.35,16,39,1,40,0,58,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2559",30.23,12,48,1,35,0,63,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"2560",18.25,18,3,1,40,0,23,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"2561",24.05,18,13,1,40,2,33,1,1,1,1,0,0,1,0,0,0,1,0,0,1
"2562",10.5,12,41,0,20,0,56,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"2563",8,13,21,0,10,0,37,0,1,1,0,1,1,1,0,0,0,1,1,0,0
"2564",11.93,16,4,1,40,0,23,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"2565",14.75,14,31,1,40,0,49,0,1,1,1,0,0,1,1,0,0,0,0,1,0
"2566",28.85,13,35,1,40,0,51,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2567",20.78,13,40,1,40,0,56,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"2568",16.25,16,14,1,40,0,33,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2569",21.14,12,38,1,40,0,53,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2570",15.38,12,10,1,40,0,25,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2571",21.93,16,39,1,40,0,58,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"2572",36.05,13,17,1,32,0,33,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"2573",11,12,40,1,40,0,55,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2574",16.83,16,4,1,40,0,23,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2575",14.95,18,6,1,0,0,26,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"2576",26.08,13,31,1,40,0,47,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2577",13.5,12,10,1,40,3,24,1,1,0,0,0,0,1,0,0,1,0,1,0,0
"2578",15.38,13,16,1,40,0,32,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"2579",9.63,13,24,1,40,2,40,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"2580",19.2,13,15,0,20,0,31,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2581",13.5,12,37,1,40,0,52,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"2582",23.93,18,24,1,40,3,44,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2583",17,13,5,1,40,0,21,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"2584",23.08,13,22,1,50,1,38,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"2585",72.13,13,22,1,40,1,38,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2586",23.8,12,25,0,40,0,40,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"2587",67.3,13,44,1,40,0,60,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2588",3.47,16,39,1,65,0,58,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2589",21.63,16,12,1,40,0,31,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2590",17.8,14,18,1,40,1,36,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2591",20,14,34,1,55,0,51,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"2592",24.75,13,15,1,42,0,31,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"2593",42.3,18,35,1,40,0,55,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2594",9.27,12,54,0,15,0,69,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"2595",10,13,22,1,50,2,38,1,1,0,0,0,0,1,0,0,1,0,0,0,1
"2596",29.73,16,19,1,50,0,38,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2597",24.73,12,18,1,45,1,33,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2598",13.45,13,19,1,40,1,35,0,1,1,1,0,0,1,0,0,1,0,0,0,1
"2599",11.11,12,29,1,40,0,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2600",25.95,16,35,1,40,0,54,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"2601",34.96,16,8,1,55,0,27,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"2602",22,12,50,1,40,0,65,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"2603",12.77,13,42,1,40,0,58,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"2604",8,13,5,0,32,1,21,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"2605",15,12,37,1,40,0,52,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2606",15.38,18,5,1,40,0,25,0,1,1,1,0,0,1,0,0,1,0,0,1,0
"2607",25.38,16,27,1,45,2,46,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2608",26.5,12,33,1,40,0,48,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"2609",14,12,6,0,36,0,21,0,0,1,1,0,0,0,1,0,0,0,1,0,0
"2610",28.08,16,31,1,50,0,50,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2611",12.25,13,9,1,40,0,25,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"2612",14.29,12,36,1,70,0,51,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"2613",57.7,16,21,1,40,0,40,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2614",31.25,16,32,1,40,1,51,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2615",13.8,12,42,1,40,0,57,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2616",37.5,16,32,1,24,1,51,1,1,1,1,0,0,1,1,0,0,0,0,0,1
"2617",10,16,8,1,40,0,27,0,1,1,0,1,0,1,1,0,0,0,0,0,1
"2618",41.67,16,30,1,60,0,49,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2619",3.7,18,49,0,3,0,69,1,1,1,1,0,1,1,1,0,0,0,1,0,0
"2620",72.13,16,20,1,40,0,39,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2621",38.45,16,14,1,40,1,33,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2622",20.2,12,23,1,40,3,38,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2623",33.08,21,30,1,50,1,52,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2624",33.65,21,31,1,40,0,53,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2625",10.25,13,15,1,40,2,31,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"2626",33.65,18,30,1,50,0,50,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2627",8,12,27,0,8,1,42,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"2628",14.43,13,48,1,40,0,64,0,0,1,1,0,0,1,0,0,0,1,0,1,0
"2629",8.13,21,15,1,80,0,36,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"2630",34.72,14,36,1,36,0,53,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"2631",10.5,12,9,1,40,0,24,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2632",15,12,29,1,40,1,44,0,1,1,1,0,0,0,0,0,1,0,1,0,0
"2633",13,12,9,1,40,0,24,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2634",22.5,12,34,1,40,0,49,1,1,1,1,0,0,1,0,0,1,0,0,1,0
"2635",13,13,13,1,40,0,29,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"2636",14,12,26,1,40,0,41,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2637",11.6,6,33,1,40,1,42,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"2638",17.5,12,19,1,40,2,34,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2639",10,12,45,0,30,0,60,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2640",17.5,16,19,1,36,3,38,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2641",30.78,16,44,1,45,0,63,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"2642",5.5,12,36,1,40,0,51,0,1,1,1,0,0,1,0,1,0,0,0,1,0
"2643",9,14,7,0,30,0,24,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"2644",15.13,21,31,1,38,0,53,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"2645",12.82,12,21,1,60,0,36,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"2646",18.25,14,19,1,40,0,36,0,1,1,1,0,0,1,0,0,1,0,0,1,0
"2647",31.25,16,6,1,40,0,25,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"2648",9.75,12,18,1,40,5,33,1,1,1,0,1,0,1,0,0,1,0,0,1,0
"2649",5.21,16,20,0,25,0,39,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"2650",16,11,25,1,52,0,38,1,1,1,1,0,0,1,0,0,1,0,0,1,0
"2651",12.68,14,25,1,36,2,42,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2652",36.06,21,32,1,60,0,53,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2653",13.75,12,23,1,40,0,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2654",8,12,48,0,0,0,63,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"2655",17.68,14,27,0,30,3,45,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"2656",10.73,13,50,1,40,0,66,1,1,1,0,0,1,1,0,1,0,0,1,0,0
"2657",10,12,8,1,35,0,23,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"2658",28.85,18,35,1,60,0,55,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"2659",57.7,16,18,1,50,1,37,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2660",19.23,13,35,1,40,0,51,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2661",14.68,12,35,1,40,0,50,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2662",10,12,8,1,40,0,23,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"2663",12.22,16,19,0,32,1,38,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2664",16.5,16,33,1,40,0,52,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2665",9,11,11,0,35,0,24,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2666",5.2,16,20,0,30,0,39,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2667",13.31,12,13,1,39,2,28,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2668",12.03,12,11,1,40,0,26,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2669",7,11,34,0,20,0,47,0,1,0,0,0,0,1,0,1,0,0,1,0,0
"2670",15.25,16,32,1,40,0,51,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"2671",31.25,16,10,0,24,2,29,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2672",16.83,12,17,1,40,0,32,0,0,1,1,0,0,1,0,1,0,0,0,0,1
"2673",34.6,16,7,1,40,1,26,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"2674",15.15,13,38,1,40,0,54,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2675",30.45,16,13,1,60,1,32,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2676",12.83,16,16,1,50,2,35,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2677",15.5,12,42,1,40,0,57,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2678",12.5,12,39,1,40,0,53,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"2679",9,12,41,1,40,0,56,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2680",11.2,12,20,1,40,1,35,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"2681",17.3,14,11,1,40,0,29,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2682",24.05,16,25,1,36,0,44,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2683",23.08,16,5,1,40,0,24,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"2684",31.25,13,12,1,40,2,28,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2685",12.43,16,15,1,30,1,34,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2686",8,13,43,0,70,0,59,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2687",4.38,13,34,1,80,0,50,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"2688",8,12,35,1,40,0,50,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2689",8.25,9,19,1,40,0,30,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2690",10.46,12,23,1,40,0,38,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"2691",14.25,14,6,1,40,0,23,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2692",14,12,43,1,40,0,58,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"2693",37,14,28,1,45,2,46,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2694",11.5,18,27,1,40,0,47,0,1,1,1,0,0,1,0,0,1,0,0,1,0
"2695",26,18,42,0,16,0,62,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"2696",15.16,8,39,1,40,0,49,1,1,0,0,0,0,1,0,1,0,0,1,0,0
"2697",28,12,30,1,40,1,45,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2698",20.2,13,40,1,40,0,56,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"2699",8.3,12,10,1,40,0,25,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2700",28.46,18,38,1,40,0,58,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2701",48.08,18,24,1,40,2,44,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"2702",21.9,16,2,1,40,0,21,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"2703",32.68,16,9,1,40,2,28,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"2704",35,18,9,1,40,1,29,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"2705",13.25,14,29,1,40,0,47,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"2706",15.54,18,30,1,37,0,50,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2707",18.5,12,29,1,40,2,44,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2708",25.45,14,35,1,60,0,52,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2709",25.64,16,15,1,45,1,34,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2710",21.63,18,28,1,45,1,48,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"2711",16.98,16,31,1,60,0,50,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"2712",25,18,18,1,60,6,38,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"2713",12.75,9,32,1,60,4,43,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"2714",26.98,12,32,1,40,0,47,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2715",9.35,13,42,1,37,0,58,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2716",15.25,16,38,0,40,0,57,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2717",24.46,16,28,1,50,2,47,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2718",8,12,7,1,40,0,22,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2719",28.1,16,22,1,40,0,41,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2720",12.7,12,15,1,45,0,30,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2721",23.55,12,40,1,60,2,55,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"2722",18,12,30,1,40,0,45,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"2723",67.3,16,33,1,40,0,52,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"2724",12.5,12,15,1,40,0,30,0,1,1,1,0,0,1,1,0,0,0,0,1,0
"2725",20,16,15,1,50,2,34,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2726",25.69,13,6,1,45,0,22,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2727",23.75,14,15,1,52,0,32,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2728",12.2,13,26,1,40,0,42,0,0,1,1,0,0,0,0,0,1,0,0,1,0
"2729",9.28,12,46,0,20,0,61,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2730",11,18,23,0,12,2,43,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"2731",27.88,16,25,1,40,2,44,1,1,1,1,0,0,1,0,0,0,1,0,0,1
"2732",18.75,16,35,1,40,0,54,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2733",4.8,16,3,1,40,2,22,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2734",17,14,39,1,40,0,57,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2735",11,16,33,1,40,0,52,0,0,1,1,0,0,0,0,0,0,1,0,0,1
"2736",19.75,16,17,1,40,3,36,1,0,1,1,0,0,1,0,0,1,0,0,0,1
"2737",18,12,14,1,40,0,29,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"2738",16.83,12,46,1,40,0,61,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2739",9.25,12,45,1,42,0,60,1,1,0,0,0,0,1,1,0,0,0,1,0,0
"2740",30,18,22,0,52,1,42,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2741",12.75,11,29,1,40,2,42,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2742",26.04,13,30,1,40,0,46,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2743",11.5,12,17,1,40,0,32,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2744",8,10,16,0,40,0,28,0,1,1,0,1,0,1,1,0,0,0,1,0,0
"2745",16.75,13,15,1,25,0,31,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"2746",72.13,16,27,1,50,0,46,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2747",14.9,12,41,1,48,0,56,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2748",12.45,12,10,1,40,1,25,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"2749",16.65,12,29,1,65,0,44,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2750",15,12,8,1,40,0,23,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"2751",34.88,16,13,1,60,2,32,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"2752",61.38,21,32,1,50,0,53,1,0,1,0,0,0,1,0,0,1,0,1,0,0
"2753",12,9,40,1,40,0,51,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2754",47.12,16,30,1,40,0,49,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"2755",13.33,13,45,0,24,0,61,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"2756",13.95,12,32,1,40,0,47,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2757",20,18,5,1,55,0,25,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"2758",16.83,16,13,1,52,1,32,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2759",8,13,6,1,35,1,22,0,1,1,1,1,0,1,0,0,1,0,0,1,0
"2760",10.1,6,16,1,40,1,25,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2761",17.88,13,9,1,40,0,25,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"2762",20,12,11,1,40,1,26,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2763",15,14,27,1,40,0,45,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"2764",60.1,18,46,1,48,0,66,1,0,1,0,0,1,1,0,0,1,0,1,0,0
"2765",12.5,12,45,0,36,0,60,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"2766",9.25,9,31,1,40,2,42,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"2767",21.5,13,31,1,40,0,47,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"2768",17.7,16,20,1,50,2,39,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2769",16.25,18,38,1,65,0,58,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"2770",15,13,35,1,40,0,51,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"2771",8.27,16,29,0,45,3,48,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"2772",13,13,48,0,20,0,64,1,1,0,0,0,0,1,1,0,0,0,1,0,0
"2773",16.33,16,35,1,40,0,54,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"2774",10.58,6,17,1,40,1,26,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"2775",38.45,14,35,1,40,1,52,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"2776",25,12,39,1,48,1,54,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"2777",25,12,26,1,40,0,41,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"2778",20.51,18,30,1,45,2,50,1,0,1,1,0,0,0,0,1,0,0,1,0,0
